Bigram,Frequency
"('supporting', 'people')",1
"('helped', 'years')",1
"('years', 'mad')",1
"('mad', 'maddie')",1
"('maddie', 'twin')",1
"('twin', 'sonja')",1
"('sonja', 'angie')",1
"('angie', 'homies')",1
"('homies', 'aka')",1
"('aka', 'money')",1
"('money', 'peruvian')",1
"('peruvian', 'queen')",1
"('queen', 'including')",1
"('including', 'crazy')",1
"('crazy', 'dominican')",1
"('dominican', 'glad')",1
"('glad', 'leave')",1
"('better', 'positive')",1
"('positive', 'place')",1
"('place', 'easy')",1
"('easy', 'life')",1
"('life', 'negativities')",1
"('negativities', 'love')",1
"('friends', 'friendships')",1
"('friendships', 'made')",1
"('made', 'like')",1
"('like', 'sky')",1
"('sky', 'part')",1
"('life', 'like')",1
"('like', 'big')",1
"('big', 'full')",1
"('full', 'plate')",1
"('food', 'soul')",1
"('soul', 'hope')",1
"('hope', 'left')",1
"('left', 'everyone')",1
"('everyone', 'plate')",1
"('food', 'full')",1
"('full', 'happy')",1
"('happy', 'memories')",1
"('memories', 'happiness')",1
"('happiness', 'sadness')",1
"('sadness', 'im')",1
"('god', 'dad')",1
"('dad', 'lord')",1
"('savior', 'saving')",1
"('saving', 'changing')",1
"('apologize', 'inlaws')",1
"('inlaws', 'causing')",1
"('causing', 'emotional')",1
"('emotional', 'pain')",1
"('pain', 'love')",1
"('yall', 'consider')",1
"('consider', 'yall')",1
"('yall', 'sisters')",1
"('never', 'want')",1
"('forgiving', 'thank')",1
"('thank', 'wheres')",1
"('wheres', 'family')",1
"('family', 'ok')",1
"('ok', 'would')",1
"('joy', 'closure')",1
"('closure', 'whatever')",1
"('whatever', 'takes')",1
"('takes', 'forgive')",1
"('know', 'forgive')",1
"('day', 'friends')",1
"('good', 'good')",1
"('good', 'influence')",1
"('influence', 'people')",1
"('people', 'want')",1
"('jesus', 'bad')",1
"('bad', 'hope')",1
"('understand', 'going')",1
"('going', 'ask')",1
"('ask', 'warden')",1
"('warden', 'start')",1
"('start', 'ask')",1
"('jesus', 'help')",1
"('help', 'forgive')",1
"('day', 'please')",1
"('please', 'sorry')",1
"('sorry', 'guys')",1
"('warden', 'yeah')",1
"('address', 'roundtree')",1
"('roundtree', 'family')",1
"('caused', 'diazs')",1
"('diazs', 'family')",1
"('family', 'put')",1
"('put', 'never')",1
"('happened', 'mom')",1
"('mom', 'morelia')",1
"('morelia', 'love')",1
"('miss', 'im')",1
"('ready', 'umm')",1
"('umm', 'pamela')",1
"('pamela', 'hear')",1
"('hear', 'stephanie')",1
"('stephanie', 'hardy')",1
"('hardy', 'marcus')",1
"('marcus', 'tell')",1
"('sorry', 'hard')",1
"('hard', 'times')",1
"('times', 'hurts')",1
"('hurts', 'hurt')",1
"('hurt', 'yall')",1
"('yall', 'um')",1
"('um', 'even')",1
"('even', 'yall')",1
"('yall', 'patricia')",1
"('wrote', 'tell')",1
"('tell', 'patricia')",1
"('wrote', 'back')",1
"('yall', 'said')",1
"('yall', 'ready')",1
"('ready', 'september')",1
"('september', 'th')",1
"('th', 'kayla')",1
"('kayla', 'david')",1
"('david', 'wanted')",1
"('yall', 'ive')",1
"('ive', 'considering')",1
"('considering', 'changing')",1
"('took', 'years')",1
"('years', 'man')",1
"('apologize', 'dont')",1
"('know', 'passing')",1
"('passing', 'bring')",1
"('bring', 'yall')",1
"('yall', 'comfort')",1
"('comfort', 'pain')",1
"('peace', 'understand')",1
"('say', 'took')",1
"('took', 'drag')",1
"('drag', 'years')",1
"('going', 'humble')",1
"('humble', 'heart')",1
"('heart', 'made')",1
"('made', 'wrong')",1
"('wrong', 'decisions')",1
"('decisions', 'forgave')",1
"('forgave', 'made')",1
"('made', 'discussion')",1
"('discussion', 'everyone')",1
"('else', 'forgave')",1
"('forgave', 'yall')",1
"('yall', 'pain')",1
"('family', 'oh')",1
"('man', 'didnt')",1
"('come', 'glad')",1
"('yall', 'could')",1
"('pain', 'talk')",1
"('talk', 'grandma')",1
"('grandma', 'im')",1
"('glad', 'got')",1
"('yall', 'freddie')",1
"('freddie', 'sonia')",1
"('sonia', 'sofia')",1
"('sofia', 'oh')",1
"('man', 'thank')",1
"('yall', 'glad')",1
"('glad', 'brought')",1
"('brought', 'jesus')",1
"('life', 'mom')",1
"('dad', 'throughout')",1
"('years', 'turned')",1
"('turned', 'back')",1
"('back', 'god')",1
"('god', 'wrong')",1
"('wrong', 'thought')",1
"('thought', 'committed')",1
"('committed', 'found')",1
"('found', 'let')",1
"('let', 'dad')",1
"('dad', 'know')",1
"('know', 'supporters')",1
"('support', 'positive')",1
"('positive', 'wisdom')",1
"('wisdom', 'words')",1
"('words', 'people')",1
"('people', 'wrote')",1
"('wrote', 'people')",1
"('show', 'love')",1
"('support', 'need')",1
"('need', 'thank')",1
"('thank', 'putting')",1
"('putting', 'effort')",1
"('effort', 'want')",1
"('thank', 'bubble')",1
"('bubble', 'sofia')",1
"('sofia', 'god')",1
"('loves', 'yall')",1
"('mr', 'warden')",1
"('ready', 'hi')",1
"('hi', 'ladies')",1
"('ladies', 'wanted')",1
"('thank', 'brought')",1
"('brought', 'pleasure')",1
"('pleasure', 'life')",1
"('short', 'time')",1
"('time', 'lived')",1
"('lived', 'known')",1
"('known', 'yall')",1
"('yall', 'special')",1
"('special', 'unit')",1
"('unit', 'many')",1
"('lives', 'yall')",1
"('yall', 'touched')",1
"('touched', 'yall')",1
"('guys', 'talk')",1
"('back', 'peace')",1
"('peace', 'going')",1
"('jesus', 'family')",1
"('family', 'going')",1
"('miss', 'pancakes')",1
"('pancakes', 'old')",1
"('old', 'time')",1
"('time', 'black')",1
"('black', 'white')",1
"('white', 'shows')",1
"('shows', 'going')",1
"('going', 'everything')",1
"('everything', 'color')",1
"('color', 'lot')",1
"('lot', 'dont')",1
"('understand', 'system')",1
"('system', 'completely')",1
"('completely', 'right')",1
"('right', 'completely')",1
"('completely', 'wrong')",1
"('wrong', 'something')",1
"('something', 'done')",1
"('done', 'something')",1
"('something', 'better')",1
"('better', 'comes')",1
"('comes', 'along')",1
"('along', 'peace')",1
"('ok', 'live')",1
"('live', 'years')",1
"('row', 'never')",1
"('never', 'case')",1
"('case', 'doesnt')",1
"('mean', 'good')",1
"('good', 'guy')",1
"('guy', 'nothing')",1
"('nothing', 'lord')",1
"('lord', 'heart')",1
"('heart', 'given')",1
"('peace', 'honest')",1
"('honest', 'going')",1
"('go', 'tell')",1
"('mother', 'david')",1
"('david', 'glad')",1
"('glad', 'made')",1
"('made', 'didnt')",1
"('didnt', 'pass')",1
"('pass', 'line')",1
"('line', 'ok')",1
"('ready', 'lord')",1
"('know', 'spoken')",1
"('spoken', 'written')",1
"('statement', 'capital')",1
"('punishment', 'without')",1
"('without', 'capital')",1
"('capital', 'get')",1
"('get', 'punishment')",1
"('punishment', 'yes')",1
"('sir', 'five')",1
"('dollars', 'love')",1
"('love', 'mike')",1
"('mike', 'love')",1
"('love', 'wheres')",1
"('wheres', 'nelley')",1
"('nelley', 'love')",1
"('love', 'five')",1
"('dollars', 'take')",1
"('care', '”')",1
"('”', 'friends')",1
"('family', 'nice')",1
"('nice', 'journey')",1
"('journey', 'family')",1
"('family', 'police')",1
"('officer', 'hope')",1
"('peace', 'well')",1
"('well', 'stay')",1
"('stay', 'safe')",1
"('safe', 'enjoy')",1
"('enjoy', 'lifes')",1
"('lifes', 'moments')",1
"('moments', 'never')",1
"('never', 'get')",1
"('thank', 'shape')",1
"('shape', 'community')",1
"('community', 'center')",1
"('center', 'support')",1
"('support', 'would')",1
"('thank', 'overseas')",1
"('overseas', 'italy')",1
"('italy', 'france')",1
"('france', 'support')",1
"('row', 'prisoners')",1
"('prisoners', 'would')",1
"('apologize', 'lori')",1
"('lori', 'second')",1
"('second', 'time')",1
"('time', 'husband')",1
"('husband', 'dying')",1
"('dying', 'hand')",1
"('hand', 'white')",1
"('white', 'family')",1
"('family', 'tashell')",1
"('tashell', 'love')",1
"('finished', 'warden')",1
"('proceed', 'yes')",1
"('sir', 'dear')",1
"('know', 'thankful')",1
"('thankful', 'hard')",1
"('work', 'mexican')",1
"('mexican', 'consulate')",1
"('consulate', 'put')",1
"('put', 'fight')",1
"('sentence', 'reason')",1
"('reason', 'thankful')",1
"('thankful', 'humane')",1
"('humane', 'treatment')",1
"('treatment', 'given')",1
"('given', 'prisons')",1
"('prisons', 'getting')",1
"('getting', 'gold')",1
"('gold', 'watch')",1
"('watch', 'took')",1
"('took', 'governor')",1
"('governor', 'years')",1
"('years', 'forge')",1
"('forge', 'thank')",1
"('lord', 'send')",1
"('send', 'chariot')",1
"('chariot', 'im')",1
"('love', 'sandra')",1
"('sandra', 'nice')",1
"('nice', 'meeting')",1
"('meeting', 'love')",1
"('im', 'one')",1
"('killed', 'christina')",1
"('christina', 'whatever')",1
"('whatever', 'makes')",1
"('makes', 'yall')",1
"('side', 'yall')",1
"('ready', 'l')",1
"('l', 'want')",1
"('sure', 'patel')",1
"('patel', 'family')",1
"('knows', 'love')",1
"('love', 'make')",1
"('sure', 'kids')",1
"('kids', 'world')",1
"('executed', 'kids')",1
"('kids', 'ive')",1
"('ive', 'mentoring')",1
"('mentoring', 'keep')",1
"('fight', 'going')",1
"('going', 'im')",1
"('good', 'warden')",1
"('warden', 'everyone')",1
"('side', 'thats')",1
"('say', 'nephew')",1
"('nephew', 'burns')",1
"('burns', 'huh')",1
"('huh', 'know')",1
"('know', 'might')",1
"('might', 'lost')",1
"('lost', 'fight')",1
"('fight', 'im')",1
"('still', 'soldier')",1
"('soldier', 'still')",1
"('love', 'supporters')",1
"('family', 'yall')",1
"('yall', 'hold')",1
"('hold', 'ten')",1
"('ten', 'toes')",1
"('toes', 'right')",1
"('say', 'since')",1
"('since', 'september')",1
"('september', 'honor')",1
"('honor', 'privilege')",1
"('privilege', 'know')",1
"('know', 'many')",1
"('many', 'prison')",1
"('prison', 'guards')",1
"('guards', 'staff')",1
"('staff', 'want')",1
"('like', 'everyone')",1
"('everyone', 'write')",1
"('write', 'people')",1
"('men', 'happy')",1
"('happy', 'got')",1
"('got', 'know')",1
"('know', 'lives')",1
"('lives', 'worth')",1
"('worth', 'knowing')",1
"('knowing', 'secondly')",1
"('secondly', 'february')",1
"('february', 'th')",1
"('th', 'medical')",1
"('examiner', 'chief')",1
"('chief', 'nurse')",1
"('nurse', 'engaged')",1
"('engaged', 'numerous')",1
"('numerous', 'false')",1
"('false', 'illegal')",1
"('illegal', 'acts')",1
"('acts', 'tried')",1
"('tried', 'cover')",1
"('cover', 'thousands')",1
"('thousands', 'wrongfully')",1
"('convicted', 'matt')",1
"('powell', 'district')",1
"('attorney', 'needs')",1
"('needs', 'brought')",1
"('brought', 'justice')",1
"('upon', 'fbi')",1
"('fbi', 'investigate')",1
"('investigate', 'matt')",1
"('powell', 'lubbock')",1
"('county', 'medical')",1
"('examiner', 'lastly')",1
"('lastly', 'born')",1
"('raised', 'catholic')",1
"('catholic', 'lost')",1
"('lost', 'upon')",1
"('upon', 'holy')",1
"('holy', 'week')",1
"('week', 'last')",1
"('last', 'sunday')",1
"('sunday', 'palm')",1
"('palm', 'sunday')",1
"('sunday', 'yesterday')",1
"('yesterday', 'birthday')",1
"('birthday', 'today')",1
"('day', 'join')",1
"('join', 'god')",1
"('god', 'father')",1
"('father', 'state')",1
"('state', 'may')",1
"('may', 'body')",1
"('body', 'soul')",1
"('soul', 'order')",1
"('order', 'save')",1
"('save', 'brothers')",1
"('row', 'call')",1
"('upon', 'pope')",1
"('francis', 'people')",1
"('world', 'lastly')",1
"('lastly', 'want')",1
"('everyone', 'boycott')",1
"('boycott', 'every')",1
"('single', 'business')",1
"('business', 'state')",1
"('texas', 'businesses')",1
"('businesses', 'pressed')",1
"('pressed', 'stop')",1
"('stop', 'death')",1
"('penalty', 'lord')",1
"('lord', 'commend')",1
"('commend', 'spirit')",1
"('spirit', 'warden')",1
"('ready', 'join')",1
"('join', 'father')",1
"('father', 'well')",1
"('well', 'hi')",1
"('hi', 'mary')",1
"('mary', 'jean')",1
"('jean', 'see')",1
"('yall', 'later')",1
"('later', 'go')",1
"('ahead', 'please')",1
"('please', 'first')",1
"('christ', 'ask')",1
"('forgiveness', 'thomas')",1
"('thomas', 'family')",1
"('family', 'past')",1
"('past', 'choices')",1
"('choices', 'made')",1
"('made', 'carol')",1
"('carol', 'deserve')",1
"('deserve', 'ive')",1
"('ive', 'asked')",1
"('asked', 'god')",1
"('sorry', 'bothering')",1
"('bothering', 'long')",1
"('time', 'pray')",1
"('keep', 'prayers')",1
"('prayers', 'hope')",1
"('sorry', 'supporters')",1
"('supporters', 'daniel')",1
"('daniel', 'brother')",1
"('brother', 'charlie')",1
"('charlie', 'steve')",1
"('steve', 'stood')",1
"('stood', 'thank')",1
"('thank', 'means')",1
"('means', 'happy')",1
"('happy', 'ive')",1
"('everyone', 'im')",1
"('im', 'certain')",1
"('certain', 'left')",1
"('left', 'names')",1
"('names', 'tell')",1
"('sorry', 'disappointment')",1
"('disappointment', 'thank')",1
"('warden', 'id')",1
"('moment', 'say')",1
"('sorry', 'amount')",1
"('amount', 'words')",1
"('words', 'could')",1
"('ever', 'undo')",1
"('undo', 'ive')",1
"('done', 'family')",1
"('victims', 'wish')",1
"('could', 'undo')",1
"('undo', 'past')",1
"('past', 'god')",1
"('bless', 'die')",1
"('die', 'clear')",1
"('conscience', 'made')",1
"('peace', 'others')",1
"('others', 'would')",1
"('like', 'wish')",1
"('wish', 'happy')",1
"('happy', 'birthday')",1
"('birthday', 'barbara')",1
"('barbara', 'carrol')",1
"('carrol', 'today')",1
"('today', 'birthday')",1
"('birthday', 'would')",1
"('like', 'especially')",1
"('especially', 'thank')",1
"('helped', 'know')",1
"('everybody', 'meet')",1
"('meet', 'im')",1
"('statement', 'final')",1
"('final', 'words')",1
"('words', 'first')",1
"('family', 'believing')",1
"('believing', 'till')",1
"('end', 'love')",1
"('much', 'know')",1
"('go', 'next')",1
"('next', 'would')",1
"('like', 'also')",1
"('attorneys', 'maurie')",1
"('maurie', 'levin')",1
"('levin', 'alicia')",1
"('alicia', 'amezcua')",1
"('amezcua', 'rodriguez')",1
"('rodriguez', 'sandra')",1
"('sandra', 'babcock')",1
"('babcock', 'hard')",1
"('work', 'done')",1
"('done', 'help')",1
"('help', 'thankful')",1
"('thankful', 'would')",1
"('thank', 'mexican')",1
"('mexican', 'consul')",1
"('consul', 'help')",1
"('help', 'every')",1
"('every', 'government')",1
"('government', 'official')",1
"('official', 'trying')",1
"('trying', 'help')",1
"('help', 'toothank')",1
"('toothank', 'maricela')",1
"('maricela', 'luna')",1
"('luna', 'julia')",1
"('julia', 'thimm')",1
"('thimm', 'good')",1
"('good', 'friendsnow')",1
"('friendsnow', 'apologize')",1
"('apologize', 'someone')",1
"('someone', 'elses')",1
"('elses', 'crime')",1
"('crime', 'back')",1
"('back', 'justice')",1
"('justice', 'count')",1
"('count', 'thatthank')",1
"('thatthank', 'want')",1
"('much', 'ive')",1
"('hurt', 'love')",1
"('much', 'life')",1
"('dont', 'end')",1
"('end', 'goes')",1
"('forever', 'ive')",1
"('ive', 'learn')",1
"('learn', 'lessons')",1
"('lessons', 'life')",1
"('life', 'hard')",1
"('hard', 'way')",1
"('way', 'one')",1
"('day', 'wont')",1
"('wont', 'need')",1
"('need', 'hurt')",1
"('hurt', 'people')",1
"('much', 'im')",1
"('go', 'ill')",1
"('back', 'nighty')",1
"('everybody', 'nighty')",1
"('foremost', 'id')",1
"('say', 'justice')",1
"('justice', 'never')",1
"('never', 'advanced')",1
"('advanced', 'taking')",1
"('life', 'coretta')",1
"('coretta', 'scott')",1
"('scott', 'king')",1
"('king', 'lastly')",1
"('lastly', 'wife')",1
"('wife', 'kids')",1
"('yall', 'forever')",1
"('forever', 'always')",1
"('yes', 'grace')",1
"('kehler', 'given')",1
"('given', 'warden')",1
"('jones', 'written')",1
"('statement', 'explain')",1
"('explain', 'lot')",1
"('closure', 'answers')",1
"('answers', 'questions')",1
"('questions', 'hope')",1
"('suffering', 'im')",1
"('sorry', 'went')",1
"('went', 'terribly')",1
"('terribly', 'long')",1
"('sorry', 'especially')",1
"('especially', 'grace')",1
"('kehler', 'kehler')",1
"('kehler', 'johnson')",1
"('johnson', 'crain')",1
"('crain', 'family')",1
"('pray', 'wont')",1
"('wont', 'hate')",1
"('hate', 'jesus')",1
"('jesus', 'letter')",1
"('letter', 'explain')",1
"('explain', 'im')",1
"('pray', 'maybe')",1
"('maybe', 'someday')",1
"('someday', 'bring')",1
"('hope', 'could')",1
"('understand', 'dont')",1
"('think', 'could')",1
"('anyone', 'would')",1
"('killed', 'children')",1
"('children', 'im')",1
"('suffering', 'youve')",1
"('youve', 'long')",1
"('jesus', '“')",1
"('would', 'first')",1
"('first', 'like')",1
"('say', 'sanchez')",1
"('words', 'begin')",1
"('begin', 'express')",1
"('may', 'bring')",1
"('peace', 'forgiveness')",1
"('support', 'peace')",1
"('peace', 'jesus')",1
"('yes', 'made')",1
"('make', 'peace')",1
"('say', 'proceed')",1
"('jones', 'want')",1
"('dad', 'sister')",1
"('sister', 'sabrina')",1
"('sabrina', 'love')",1
"('love', 'mercedes')",1
"('mercedes', 'sorry')",1
"('sorry', 'davids')",1
"('davids', 'family')",1
"('way', 'forgiven')",1
"('forgiven', 'got')",1
"('got', 'justice')",1
"('justice', 'right')",1
"('thats', 'trust')",1
"('trust', 'jesus')",1
"('jesus', 'would')",1
"('everyone', 'showed')",1
"('showed', 'behalf')",1
"('behalf', 'kathryn')",1
"('kathryn', 'cox')",1
"('thank', 'randy')",1
"('randy', 'cannon')",1
"('cannon', 'showing')",1
"('showing', 'lifelong')",1
"('lifelong', 'friend')",1
"('friend', 'thank')",1
"('thank', 'dr')",1
"('dr', 'steve')",1
"('steve', 'ball')",1
"('ball', 'trying')",1
"('trying', 'bring')",1
"('bring', 'right')",1
"('right', 'lot')",1
"('lot', 'injustices')",1
"('injustices', 'happening')",1
"('thank', 'reverend')",1
"('reverend', 'leon')",1
"('leon', 'harrison')",1
"('harrison', 'showing')",1
"('showing', 'grace')",1
"('grace', 'god')",1
"('friends', 'capital')",1
"('capital', 'case')",1
"('case', 'never')",1
"('intended', 'anything')",1
"('anything', 'feel')",1
"('feel', 'grieved')",1
"('grieved', 'loss')",1
"('loss', 'walker')",1
"('walker', 'donovan')",1
"('marissa', 'walker')",1
"('walker', 'hope')",1
"('peace', 'productive')",1
"('productive', 'society')",1
"('society', 'would')",1
"('row', 'even')",1
"('though', 'everything')",1
"('everything', 'didnt')",1
"('didnt', 'work')",1
"('work', 'close')",1
"('close', 'isnt')",1
"('isnt', 'good')",1
"('good', 'enough')",1
"('enough', 'hope')",1
"('hope', 'positive')",1
"('positive', 'change')",1
"('change', 'come')",1
"('come', 'would')",1
"('mother', 'everything')",1
"('everything', 'showed')",1
"('showed', 'would')",1
"('apologize', 'putting')",1
"('putting', 'would')",1
"('ask', 'truth')",1
"('come', 'make')",1
"('make', 'positive')",1
"('positive', 'changes')",1
"('changes', 'else')",1
"('else', 'donovan')",1
"('marissa', 'find')",1
"('find', 'love')",1
"('hope', 'overcome')",1
"('overcome', 'loss')",1
"('loss', 'father')",1
"('time', 'intend')",1
"('intend', 'hurt')",1
"('hurt', 'yeah')",1
"('yeah', 'first')",1
"('caused', 'people')",1
"('sorry', 'bring')",1
"('bring', 'everybody')",1
"('back', 'wish')",1
"('could', 'different')",1
"('different', 'know')",1
"('know', 'would')",1
"('would', 'hard')",1
"('hard', 'understand')",1
"('understand', 'went')",1
"('went', 'night')",1
"('night', 'cant')",1
"('back', 'much')",1
"('daughter', 'supporters')",1
"('supporters', 'pray')",1
"('care', 'bad')",1
"('bad', 'sentiment')",1
"('sentiment', 'towards')",1
"('anyone', 'understand')",1
"('understand', 'outrage')",1
"('outrage', 'mad')",1
"('mad', 'god')",1
"('us', 'family')",1
"('family', 'mom')",1
"('bless', 'stay')",1
"('done', 'none')",1
"('none', 'sending')",1
"('sending', 'better')",1
"('place', 'alright')",1
"('alright', 'live')",1
"('die', 'choices')",1
"('choices', 'make')",1
"('make', 'made')",1
"('made', 'mine')",1
"('love', 'renee')",1
"('renee', 'gon')",1
"('na', 'carry')",1
"('always', 'carry')",1
"('heart', 'heart')",1
"('thank', 'supporters')",1
"('supporters', 'loved')",1
"('going', 'yall')",1
"('warden', 'shelby')",1
"('shelby', 'god')",1
