Bigram,Frequency
"('christian', 'fisher')",1
"('fisher', 'james')",1
"('james', 'alan')",1
"('alan', 'holzler')",1
"('holzler', 'lubbock')",1
"('lubbock', 'fisher')",1
"('fisher', 'mcbrides')",1
"('mcbrides', 'exgirlfriend')",1
"('exgirlfriend', 'companion')",1
"('companion', 'shot')",1
"('rifle', 'outside')",1
"('outside', 'mcbrides')",1
"('mcbrides', 'residence')",1
"('street', 'witnesses')",1
"('witnesses', 'said')",1
"('said', 'fisher')",1
"('fisher', 'gone')",1
"('gone', 'residence')",1
"('residence', 'pick')",1
"('pick', 'things')",1
"('things', 'killed')",1
"('killed', 'volleys')",1
"('volleys', 'shots')",1
"('shots', 'challenging')",1
"('challenging', 'mcbride')",1
"('mcbride', 'shoot')",1
"('shoot', 'mcbride')",1
"('mcbride', 'walked')",1
"('walked', 'victims')",1
"('shot', 'holzler')",1
"('holzler', 'seated')",1
"('seated', 'drivers')",1
"('drivers', 'seat')",1
"('seat', 'head')",1
"('chest', 'died')",1
"('scene', 'mcbride')",1
"('mcbride', 'turned')",1
"('turned', 'rifle')",1
"('rifle', 'shooting')",1
"('head', 'police')",1
"('lying', 'ground')",1
"('ground', 'reaching')",1
"('reaching', 'rifle')",1
"('rifle', 'kitchens')",1
"('kitchens', 'convicted')",1
"('death', 'patricia')",1
"('patricia', 'leann')",1
"('leann', 'webb')",1
"('webb', 'near')",1
"('near', 'abilene')",1
"('abilene', 'may')",1
"('may', 'webb')",1
"('webb', 'met')",1
"('met', 'kitchens')",1
"('kitchens', 'abi')",1
"('abi', 'bar')",1
"('bar', 'day')",1
"('day', 'death')",1
"('death', 'driven')",1
"('area', 'miles')",1
"('miles', 'abilene')",1
"('abilene', 'raped')",1
"('raped', 'severely')",1
"('pistol', 'kitchens')",1
"('kitchens', 'stole')",1
"('stole', 'webbs')",1
"('webbs', 'car')",1
"('car', 'along')",1
"('along', 'money')",1
"('money', 'credit')",1
"('cards', 'checkbook')",1
"('checkbook', 'kitchens')",1
"('kitchens', 'arrested')",1
"('arrested', 'hometown')",1
"('hometown', 'blanchard')",1
"('blanchard', 'okla')",1
"('okla', 'possession')",1
"('possession', 'webbs')",1
"('webbs', 'property')",1
"('property', 'convicted')",1
"('death', 'rosalind')",1
"('rosalind', 'robison')",1
"('robison', 'yearold')",1
"('yearold', 'university')",1
"('student', 'terre')",1
"('terre', 'haute')",1
"('haute', 'indiana')",1
"('indiana', 'robison')",1
"('robison', 'engineering')",1
"('engineering', 'student')",1
"('student', 'reportedly')",1
"('kidnapped', 'ut')",1
"('ut', 'campus')",1
"('campus', 'austin')",1
"('austin', 'forced')",1
"('forced', 'withdraw')",1
"('money', 'bank')",1
"('machine', 'driven')",1
"('driven', 'rural')",1
"('rural', 'location')",1
"('location', 'pflugerville')",1
"('pflugerville', 'round')",1
"('rock', 'shot')",1
"('pistol', 'body')",1
"('found', 'month')",1
"('later', 'beneath')",1
"('beneath', 'gravel')",1
"('gravel', 'pile')",1
"('pile', 'jackson')",1
"('jackson', 'arrested')",1
"('outside', 'austin')",1
"('austin', 'grocery')",1
"('store', 'victims')",1
"('september', 'rape')",1
"('elizabeth', 'libby')",1
"('libby', 'jones')",1
"('jones', 'clear')",1
"('clear', 'lake')",1
"('lake', 'shores')",1
"('shores', 'gribble')",1
"('gribble', 'working')",1
"('working', 'roofer')",1
"('roofer', 'jones')",1
"('jones', 'home')",1
"('home', 'remodeled')",1
"('remodeled', 'time')",1
"('murder', 'told')",1
"('home', 'queen')",1
"('queen', 'st')",1
"('st', 'several')",1
"('hours', 'work')",1
"('work', 'jones')",1
"('jones', 'let')",1
"('let', 'search')",1
"('search', 'billfold')",1
"('billfold', 'claimed')",1
"('claimed', 'left')",1
"('left', 'behind')",1
"('behind', 'said')",1
"('said', 'later')",1
"('later', 'drove')",1
"('near', 'league')",1
"('league', 'city')",1
"('city', 'strangled')",1
"('strangled', 'sash')",1
"('sash', 'robe')",1
"('robe', 'wearing')",1
"('wearing', 'gribble')",1
"('gribble', 'arrested')",1
"('arrested', 'led')",1
"('police', 'jones')",1
"('jones', 'remains')",1
"('remains', 'confessing')",1
"('confessing', 'police')",1
"('found', 'cloth')",1
"('cloth', 'sash')",1
"('sash', 'knotted')",1
"('knotted', 'around')",1
"('neck', 'vertebrae')",1
"('vertebrae', 'site')",1
"('site', 'later')",1
"('recovered', 'jones')",1
"('jones', 'purse')",1
"('purse', 'nearby')",1
"('creek', 'convicted')",1
"('november', 'robbery')",1
"('death', 'chungmyong')",1
"('chungmyong', 'yi')",1
"('yi', 'houston')",1
"('houston', 'jewelry')",1
"('clerk', 'wilkerson')",1
"('wilkerson', 'reportedly')",1
"('reportedly', 'watched')",1
"('watched', 'codefendant')",1
"('codefendant', 'wilton')",1
"('bethany', 'pieces')",1
"('pieces', 'jewelry')",1
"('jewelry', 'royal')",1
"('royal', 'gold')",1
"('gold', 'wholesale')",1
"('wholesale', 'harwin')",1
"('harwin', 'returned')",1
"('returned', 'pistol')",1
"('shot', 'yi')",1
"('yi', 'head')",1
"('head', 'following')",1
"('arrest', 'police')",1
"('found', 'wilkerson')",1
"('wilkerson', 'committed')",1
"('committed', 'three')",1
"('three', 'additional')",1
"('additional', 'burglaries')",1
"('burglaries', 'three')",1
"('three', 'auto')",1
"('auto', 'thefts')",1
"('thefts', 'shot')",1
"('people', 'two')",1
"('two', 'separate')",1
"('separate', 'driveby')",1
"('shootings', 'prosecutors')",1
"('prosecutors', 'also')",1
"('also', 'claimed')",1
"('claimed', 'wilkerson')",1
"('wilkerson', 'party')",1
"('party', 'attempted')",1
"('murder', 'another')",1
"('another', 'store')",1
"('shot', 'shotgun')",1
"('shotgun', 'codefendants')",1
"('codefendants', 'wilton')",1
"('bethany', 'charges')",1
"('known', 'convictedin')",1
"('thenovember', 'robbery')",1
"('murderof', 'lelen')",1
"('lelen', 'bass')",1
"('bass', 'killed')",1
"('inside', 'homc')",1
"('homc', 'harding')",1
"('harding', 'shewas')",1
"('shewas', 'beaten')",1
"('beaten', 'lamp')",1
"('lamp', 'riflestabbedin')",1
"('riflestabbedin', 'thc')",1
"('thc', 'neck')",1
"('neck', 'shot')",1
"('shot', 'theheadher')",1
"('theheadher', 'nudebody')",1
"('found', 'herbedwhere')",1
"('herbedwhere', 'shehad')",1
"('shehad', 'sexually')",1
"('assaulted', 'prior')",1
"('toher', 'death')",1
"('death', 'barnes')",1
"('barnes', 'stole')",1
"('stole', 'caliber')",1
"('pistoland', 'udetermined')",1
"('udetermined', 'amqunlol')",1
"('amqunlol', 'money')",1
"('money', 'dronthehome')",1
"('dronthehome', 'later')",1
"('later', 'observed')",1
"('observed', 'rying')",1
"('rying', 'tosellthestolen')",1
"('tosellthestolen', 'gun')",1
"('gun', 'different')",1
"('different', 'people')",1
"('people', 'convicted')",1
"('death', 'fifth')",1
"('fifth', 'husband')",1
"('husband', 'jimmy')",1
"('jimmy', 'beets')",1
"('beets', 'couples')",1
"('couples', 'home')",1
"('near', 'gun')",1
"('gun', 'barrel')",1
"('barrel', 'city')",1
"('city', 'east')",1
"('east', 'texas')",1
"('texas', 'prosecutors')",1
"('said', 'beets')",1
"('beets', 'killed')",1
"('killed', 'husband')",1
"('husband', 'firefight')",1
"('firefight', 'collect')",1
"('collect', 'insurance')",1
"('insurance', 'pension')",1
"('pension', 'benefits')",1
"('benefits', 'body')",1
"('buried', 'wishing')",1
"('wishing', 'well')",1
"('well', 'used')",1
"('used', 'flower')",1
"('flower', 'garden')",1
"('garden', 'home')",1
"('found', 'skeletal')",1
"('remains', 'beets')",1
"('beets', 'fourth')",1
"('fourth', 'husband')",1
"('husband', 'doyle')",1
"('doyle', 'wayne')",1
"('wayne', 'baker')",1
"('baker', 'buried')",1
"('buried', 'storage')",1
"('storage', 'shed')",1
"('shed', 'home')",1
"('home', 'baker')",1
"('baker', 'disappeared')",1
"('disappeared', 'also')",1
"('may', 'beating')",1
"('carl', 'leevy')",1
"('leevy', 'dallas')",1
"('dallas', 'goss')",1
"('goss', 'broke')",1
"('broke', 'leevys')",1
"('leevys', 'home')",1
"('home', 'heather')",1
"('heather', 'ln')",1
"('ln', 'bedroom')",1
"('window', 'beat')",1
"('beat', 'leevy')",1
"('leevy', 'death')",1
"('board', 'goss')",1
"('goss', 'stole')",1
"('stole', 'gold')",1
"('gold', 'piece')",1
"('piece', 'lady')",1
"('lady', 'bracelet')",1
"('bracelet', 'camera')",1
"('camera', 'necklace')",1
"('necklace', 'rolex')",1
"('rolex', 'watch')",1
"('watch', 'two')",1
"('men', 'rings')",1
"('rings', 'fingerprints')",1
"('police', 'moreland')",1
"('moreland', 'convicted')",1
"('death', 'clinton')",1
"('clinton', 'corbet')",1
"('corbet', 'also')",1
"('also', 'indicted')",1
"('indicted', 'death')",1
"('death', 'john')",1
"('john', 'royce')",1
"('royce', 'cravey')",1
"('cravey', 'dallas')",1
"('dallas', 'pathologist')",1
"('pathologist', 'testified')",1
"('testified', 'pair')",1
"('pair', 'stabbed')",1
"('back', 'court')",1
"('court', 'prosecutor')",1
"('prosecutor', 'said')",1
"('said', 'since')",1
"('since', 'jury')",1
"('jury', 'returned')",1
"('returned', 'death')",1
"('penalty', 'punishment')",1
"('punishment', 'moreland')",1
"('moreland', 'would')",1
"('would', 'tried')",1
"('tried', 'craveys')",1
"('craveys', 'death')",1
"('yearold', 'leta')",1
"('leta', 'ann')",1
"('ann', 'wilkerson')",1
"('wilkerson', 'conroe')",1
"('conroe', 'wilkerson')",1
"('wilkerson', 'working')",1
"('clerk', 'wilkins')",1
"('wilkins', 'cleaners')",1
"('cleaners', 'laundry')",1
"('laundry', 'frazier')",1
"('frazier', 'mcginnis')",1
"('mcginnis', 'walked')",1
"('walked', 'shot')",1
"('pistol', 'taken')",1
"('taken', 'aunts')",1
"('apartment', 'mcginnis')",1
"('mcginnis', 'took')",1
"('fled', 'wilkersons')",1
"('wilkersons', 'gmc')",1
"('gmc', 'safari')",1
"('safari', 'van')",1
"('van', 'van')",1
"('van', 'recovered')",1
"('recovered', 'along')",1
"('along', 'mcginnis')",1
"('mcginnis', 'arrested')",1
"('following', 'morning')",1
"('morning', 'aunts')",1
"('apartment', 'thumbprint')",1
"('thumbprint', 'found')",1
"('wallet', 'recovered')",1
"('recovered', 'pants')",1
"('sentence', 'theft')",1
"('theft', 'evening')",1
"('evening', 'april')",1
"('april', 'billy')",1
"('billy', 'george')",1
"('george', 'hughes')",1
"('hughes', 'checked')",1
"('checked', 'days')",1
"('days', 'inn')",1
"('motel', 'brookshire')",1
"('brookshire', 'west')",1
"('west', 'houston')",1
"('texas', 'using')",1
"('using', 'stolen')",1
"('credit', 'card')",1
"('card', 'clerk')",1
"('clerk', 'confronted')",1
"('confronted', 'hughes')",1
"('hughes', 'room')",1
"('room', 'stolen')",1
"('stolen', 'card')",1
"('card', 'noticed')",1
"('noticed', 'gun')",1
"('gun', 'bed')",1
"('bed', 'clerk')",1
"('left', 'hughess')",1
"('hughess', 'room')",1
"('room', 'notify')",1
"('notify', 'motel')",1
"('motel', 'security')",1
"('guard', 'problem')",1
"('problem', 'clerk')",1
"('left', 'room')",1
"('room', 'hughes')",1
"('hughes', 'got')",1
"('got', 'car')",1
"('car', 'sped')",1
"('sped', 'away')",1
"('away', 'interstate')",1
"('interstate', 'heading')",1
"('heading', 'west')",1
"('west', 'convicted')",1
"('august', 'stabbingshooting')",1
"('stabbingshooting', 'death')",1
"('yearold', 'bmuce')",1
"('bmuce', 'mgardneroneoffive')",1
"('mgardneroneoffive', 'persons')",1
"('persons', 'killedby')",1
"('killedby', 'robison')",1
"('robison', 'two')",1
"('two', 'adiacent')",1
"('adiacent', 'lakeworth')",1
"('lakeworth', 'cottages')",1
"('cottages', 'robisona')",1
"('robisona', 'former')",1
"('former', 'mental')",1
"('mental', 'patienl')",1
"('patienl', 'also')",1
"('killed', 'georgia')",1
"('georgia', 'ann')",1
"('ann', 'reedher')",1
"('reedher', 'sonscott')",1
"('sonscott', 'reedll')",1
"('reedll', 'mothelearline')",1
"('mothelearline', 'hbatkelsand')",1
"('hbatkelsand', 'rickey')",1
"('rickey', 'lee')",1
"('lee', 'bryantlbryantwhosharedhishomewith')",1
"('bryantlbryantwhosharedhishomewith', 'robison')",1
"('robison', 'whowaspontrayedby')",1
"('whowaspontrayedby', 'witnesses')",1
"('witnesses', 'robison')",1
"('robison', 'loverwas')",1
"('loverwas', 'decapitated')",1
"('decapitated', 'andsexually')",1
"('andsexually', 'mulilated')",1
"('mulilated', 'robison')",1
"('robison', 'fled')",1
"('fled', 'gardners')",1
"('gardners', 'car')",1
"('car', 'wichita')",1
"('wichita', 'kansas')",1
"('kansas', 'following')",1
"('following', 'themass')",1
"('themass', 'murdec')",1
"('murdec', 'convicted')",1
"('april', 'sexual')",1
"('assault', 'beating')",1
"('grandmother', 'ocolor')",1
"('ocolor', 'hegger')",1
"('hegger', 'residence')",1
"('residence', 'teague')",1
"('teague', 'hegger')",1
"('hegger', 'suffered')",1
"('instrument', 'sexually')",1
"('assaulted', 'hicks')",1
"('hicks', 'seen')",1
"('seen', 'near')",1
"('near', 'scene')",1
"('crime', 'prosecutors')",1
"('prosecutors', 'later')",1
"('discovered', 'dna')",1
"('dna', 'matched')",1
"('matched', 'semen')",1
"('semen', 'found')",1
"('victim', 'hicks')",1
"('hicks', 'charged')",1
"('arrest', 'august')",1
"('august', 'outstanding')",1
"('outstanding', 'misdemeanor')",1
"('misdemeanor', 'warrant')",1
"('warrant', 'theft')",1
"('theft', 'convicted')",1
"('yearold', 'cecile')",1
"('cecile', 'ham')",1
"('ham', 'wife')",1
"('wife', 'entertainment')",1
"('entertainment', 'manager')",1
"('manager', 'bill')",1
"('bill', 'hai')",1
"('hai', 'goodman')",1
"('goodman', 'approached')",1
"('approached', 'ham')",1
"('ham', 'getting')",1
"('getting', 'car')",1
"('lot', 'walgreen')",1
"('walgreen', 'store')",1
"('store', 'dairy')",1
"('dairy', 'ashford')",1
"('ashford', 'memorial')",1
"('memorial', 'houston')",1
"('houston', 'knocked')",1
"('unconscious', 'pushed')",1
"('pushed', 'red')",1
"('red', 'cadillac')",1
"('cadillac', 'drove')",1
"('drove', 'fort')",1
"('bend', 'co')",1
"('co', 'stopping')",1
"('stopping', 'breaking')",1
"('breaking', 'womans')",1
"('womans', 'neck')",1
"('neck', 'police')",1
"('police', 'tracked')",1
"('tracked', 'hams')",1
"('hams', 'killer')",1
"('killer', 'use')",1
"('use', 'credit')",1
"('cards', 'central')",1
"('texas', 'goodman')",1
"('goodman', 'still')",1
"('still', 'driving')",1
"('driving', 'hams')",1
"('hams', 'car')",1
"('car', 'finally')",1
"('finally', 'captured')",1
"('captured', 'following')",1
"('chase', 'police')",1
"('police', 'eagle')",1
"('eagle', 'county')",1
"('county', 'colorado')",1
"('colorado', 'aug')",1
"('aug', 'later')",1
"('confessed', 'directed')",1
"('directed', 'authorities')",1
"('authorities', 'dumped')",1
"('dumped', 'hams')",1
"('body', 'remote')",1
"('remote', 'site')",1
"('site', 'near')",1
"('near', 'pearsall')",1
"('pearsall', 'west')",1
"('texas', 'ner')",1
"('ner', 'yearold')",1
"('daughter', 'jacy')",1
"('jacy', 'two')",1
"('two', 'rena')",1
"('rena', 'whitton')",1
"('whitton', 'rogers')",1
"('rogers', 'home')",1
"('home', 'pineland')",1
"('pineland', 'driven')",1
"('driven', 'tyler')",1
"('tyler', 'county')",1
"('county', 'taken')",1
"('taken', 'ins')",1
"('ins', 'found')",1
"('found', 'barn')",1
"('barn', 'skeletal')",1
"('skeletal', 'rema')",1
"('rema', 'heiselbetz')",1
"('heiselbetz', 'lived')",1
"('door', 'victims')",1
"('victims', 'victims')",1
"('victims', 'strangled')",1
"('strangled', 'unemployed')",1
"('unemployed', 'time')",1
"('killing', 'rena')",1
"('rena', 'rogers')",1
"('rogers', 'husband')",1
"('husband', 'caliber')",1
"('pistol', 'reported')",1
"('reported', 'jar')",1
"('jar', 'containing')",1
"('containing', 'change')",1
"('change', 'police')",1
"('wife', 'purse')",1
"('purse', 'missing')",1
"('missing', 'hone')",1
"('hone', 'next')",1
"('next', 'lo')",1
"('lo', 'hone')",1
"('hone', 'heiselbetz')",1
"('heiselbetz', 'missing')",1
"('missing', 'jar')",1
"('jar', 'purse')",1
"('purse', 'eests')",1
"('eests', 'confessed')",1
"('confessed', 'failing')",1
"('failing', 'ehree')",1
"('ehree', 'polygrapn')",1
"('polygrapn', 'codefendants')",1
"('none', 'two')",1
"('females', 'convicted')",1
"('james', 'hanks')",1
"('hanks', 'paraplegic')",1
"('paraplegic', 'living')",1
"('living', 'independent')",1
"('independent', 'life')",1
"('life', 'style')",1
"('style', 'apartment')",1
"('houston', 'hanks')",1
"('hanks', 'reportedly')",1
"('reportedly', 'stabbed')",1
"('stabbed', 'pair')",1
"('pair', 'scissors')",1
"('scissors', 'money')",1
"('block', 'south')",1
"('south', 'willow')",1
"('willow', 'felder')",1
"('felder', 'working')",1
"('attendant', 'complex')",1
"('arrested', 'idaho')",1
"('idaho', 'police')",1
"('police', 'traffic')",1
"('violation', 'month')",1
"('month', 'killing')",1
"('killing', 'felders')",1
"('felders', 'conviction')",1
"('conviction', 'overturned')",1
"('overturned', 'th')",1
"('appeals', 'improperly')",1
"('improperly', 'admitted')",1
"('admitted', 'confession')",1
"('september', 'sentenced')",1
"('time', 'prerrallga')",1
"('prerrallga', 'convictedin')",1
"('convictedin', 'theapril')",1
"('theapril', 'l')",1
"('robbery', 'andmurderofsyearolthomascarlson')",1
"('andmurderofsyearolthomascarlson', 'richardson')",1
"('richardson', 'carlsons')",1
"('carlsons', 'bodywas')",1
"('two', 'trash')",1
"('trash', 'dumpstersbehind')",1
"('dumpstersbehind', 'president')",1
"('president', 'health')",1
"('health', 'clubat')",1
"('clubat', 'llq')",1
"('llq', 'campbell')",1
"('campbell', 'roadhehadsullered')",1
"('roadhehadsullered', 'multiple')",1
"('wounds', 'theheadtorso')",1
"('theheadtorso', 'groin')",1
"('groin', 'area')",1
"('area', 'wellas')",1
"('wellas', 'knifewounds')",1
"('knifewounds', 'theabdomen')",1
"('theabdomen', 'chinhis')",1
"('chinhis', 'wallet')",1
"('wallet', 'missing')",1
"('missing', 'right')",1
"('right', 'little')",1
"('little', 'behad')",1
"('behad', 'worn')",1
"('worn', 'ring')",1
"('ring', 'severed')",1
"('severed', 'atworth')",1
"('atworth', 'arrested')",1
"('day', 'caught')",1
"('caught', 'burglarizing')",1
"('burglarizing', 'aresidencein')",1
"('aresidencein', 'garlandhewas')",1
"('garlandhewas', 'driving')",1
"('driving', 'carlsons')",1
"('carlsons', 'car')",1
"('car', 'hadin')",1
"('hadin', 'possession')",1
"('possession', 'mmmurde')",1
"('mmmurde', 'weaponaswellas')",1
"('weaponaswellas', 'themanurhinpistol')",1
"('themanurhinpistol', 'carlson')",1
"('carlson', 'carried')",1
"('carried', 'forprotection')",1
"('forprotection', 'kniveswerealsq')",1
"('kniveswerealsq', 'foundin')",1
"('foundin', 'atworth')",1
"('atworth', 'pants')",1
"('pants', 'pockeland')",1
"('pockeland', 'boot')",1
"('boot', 'beathardalong')",1
"('beathardalong', 'gene')",1
"('hathom', 'murdered')",1
"('murdered', 'gene')",1
"('hathom', 'slslinda')",1
"('slslinda', 'sue')",1
"('sue', 'hathomand')",1
"('hathomand', 'theirson')",1
"('theirson', 'marcuslin')",1
"('marcuslin', 'trinity')",1
"('trinity', 'county')",1
"('county', 'homethe')",1
"('homethe', 'pair')",1
"('pair', 'ransackedthehome')",1
"('ransackedthehome', 'took')",1
"('took', 'twq')",1
"('twq', 'ycrsseveral')",1
"('ycrsseveral', 'guns')",1
"('guns', 'anda')",1
"('anda', 'van')",1
"('van', 'make')",1
"('like', 'robbery')",1
"('robbery', 'beathard')",1
"('beathard', 'motive')",1
"('motive', 'promise')",1
"('promise', 'remuneration')",1
"('remuneration', 'sftom')",1
"('sftom', 'estate')",1
"('estate', 'yaluedat')",1
"('yaluedat', 'slso')",1
"('slso', 'oooonly')",1
"('oooonly', 'killings')",1
"('killings', 'gene')",1
"('hathom', 'discoyer')",1
"('discoyer', 'thatweeks')",1
"('thatweeks', 'cuthm')",1
"('cuthm', 'qulofhis')",1
"('qulofhis', 'wil')",1
"('wil', 'convicted')",1
"('convicted', 'hatchet')",1
"('hatchet', 'slaying')",1
"('three', 'women')",1
"('women', 'lancaster')",1
"('lancaster', 'dallas')",1
"('dallas', 'suburb')",1
"('suburb', 'killed')",1
"('killed', 'donna')",1
"('donna', 'sue')",1
"('sue', 'jester')",1
"('jester', 'blind')",1
"('blind', 'cousin')",1
"('cousin', 'dalpha')",1
"('dalpha', 'lorene')",1
"('lorene', 'jester')",1
"('jester', 'laura')",1
"('laura', 'lee')",1
